measurement_id,target_uri,target_name,target_type,target_category,variable_uri,variable_name,variable_unit,value,date,confidence,measurement_method,operator,treatment,block,replicate,notes
DEMO_003604,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0172,Block1-Low-N-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.4,2025-05-20 20:17:32,0.943,Remote sensing,sensor_system,Low-N,N/A,N/A,Demo measurement day 15 - Leaf Area Index
DEMO_003605,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-high-n-rep01,Block1-High-N-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,26.4,2025-05-21 01:36:46,0.935,Manual,researcher_03,High-N,1,1,Demo measurement day 15 - Soil Temperature
DEMO_003606,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0040,Block1-Control-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,480.94,2025-05-21 05:54:27,0.9,Manual,researcher_02,Control,N/A,N/A,Demo measurement day 15 - Fresh Biomass
DEMO_003607,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-heat-rep03,Block6-Heat-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,12.0,2025-05-21 01:55:06,0.881,Remote sensing,researcher_03,Heat,6,3,Demo measurement day 15 - Leaf Count
DEMO_003608,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-control-rep03,Block7-Control-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,1085.48,2025-05-20 21:29:17,0.95,Manual,sensor_system,Control,7,3,Demo measurement day 15 - CO2 Concentration
DEMO_003609,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0768,Block3-Drought-Rep04-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,45.0,2025-05-20 18:45:47,0.929,Remote sensing,researcher_01,Drought,N/A,N/A,Demo measurement day 15 - Leaf Count
DEMO_003610,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0528,Block2-Low-N-Rep06-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,12.3,2025-05-20 21:43:35,0.955,Automated,researcher_01,Low-N,N/A,N/A,Demo measurement day 15 - Stem Diameter
DEMO_003611,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0572,Block2-Heat-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,0.82,2025-05-20 22:37:55,0.965,Semi-automated,researcher_03,Heat,N/A,N/A,Demo measurement day 15 - Leaf Area Index
DEMO_003612,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0953,Block3-Cold-Rep01-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,5.4,2025-05-21 00:55:50,0.947,Automated,researcher_01,Cold,N/A,N/A,Demo measurement day 15 - Water Use Efficiency
DEMO_003613,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-low-n-rep06,Block5-Low-N-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,32.3,2025-05-21 01:26:06,0.881,Remote sensing,researcher_01,Low-N,5,6,Demo measurement day 15 - Root Length
DEMO_003614,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0120,Block1-High-N-Rep04-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-05-20 19:01:55,0.958,Semi-automated,researcher_03,High-N,N/A,N/A,Demo measurement day 15 - Root Length
DEMO_003615,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0041,Block1-Control-Rep09-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,203.76,2025-05-21 04:30:41,0.911,Manual,researcher_03,Control,N/A,N/A,Demo measurement day 15 - Fresh Biomass
DEMO_003616,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-salt-rep05,Block1-Salt-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,33.2,2025-05-21 00:41:52,0.929,Semi-automated,researcher_03,Salt,1,5,Demo measurement day 15 - Plant Height
DEMO_003617,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0086,Block1-Drought-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,26.5,2025-05-20 17:37:54,0.955,Remote sensing,field_team,Drought,N/A,N/A,Demo measurement day 15 - Root Length
DEMO_003618,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-high-n-rep08,Block7-High-N-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#photosynthesis_rate,Photosynthesis Rate,μmol/m²/s,15.6,2025-05-20 22:05:25,0.896,Semi-automated,sensor_system,High-N,7,8,Demo measurement day 15 - Photosynthesis Rate
DEMO_003619,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-heat-rep03,Block2-Heat-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,21.5,2025-05-21 05:17:29,0.957,Remote sensing,researcher_01,Heat,2,3,Demo measurement day 15 - Soil Temperature
DEMO_003620,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0922,Block3-Heat-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,42.2,2025-05-21 03:36:47,0.93,Manual,field_team,Heat,N/A,N/A,Demo measurement day 15 - Root Length
DEMO_003621,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-salt-rep03,Block1-Salt-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,6.0,2025-05-20 17:57:55,0.952,Semi-automated,field_team,Salt,1,3,Demo measurement day 15 - Soil pH
DEMO_003622,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0605,Block2-Cold-Rep01-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,37.2,2025-05-21 01:36:18,0.899,Remote sensing,researcher_03,Cold,N/A,N/A,Demo measurement day 15 - Root Length
DEMO_003623,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-high-n-rep04,Block7-High-N-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#air_temperature,Air Temperature,°C,26.3,2025-05-21 00:49:13,0.947,Automated,sensor_system,High-N,7,4,Demo measurement day 15 - Air Temperature
DEMO_003624,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0842,Block3-High-N-Rep09-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,11.4,2025-05-21 06:40:56,0.938,Manual,researcher_01,High-N,N/A,N/A,Demo measurement day 15 - Stem Diameter
DEMO_003625,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0983,Block3-Cold-Rep07-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,45.0,2025-05-21 04:17:47,0.942,Semi-automated,researcher_03,Cold,N/A,N/A,Demo measurement day 15 - Leaf Count
DEMO_003626,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-high-n-rep06,Block7-High-N-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,32.0,2025-05-20 20:36:03,0.904,Semi-automated,researcher_02,High-N,7,6,Demo measurement day 15 - Soil Temperature
DEMO_003627,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-salt-rep05,Block4-Salt-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#wind_speed,Wind Speed,m/s,1.76,2025-05-21 01:04:25,0.904,Semi-automated,researcher_02,Salt,4,5,Demo measurement day 15 - Wind Speed
DEMO_003628,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0955,Block3-Cold-Rep01-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,54.92,2025-05-21 04:15:28,0.944,Remote sensing,researcher_03,Cold,N/A,N/A,Demo measurement day 15 - Fresh Biomass
DEMO_003629,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-canopy-11,Canopy-Sensor-11,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#photosynthesis_rate,Photosynthesis Rate,μmol/m²/s,26.48,2025-05-21 05:11:54,0.951,Remote sensing,field_team,None,N/A,N/A,Demo measurement day 15 - Photosynthesis Rate
DEMO_003630,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-drought-rep10,Block1-Drought-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#light_intensity,Light Intensity,μmol/m²/s,1557.72,2025-05-20 20:56:12,0.905,Manual,researcher_02,Drought,1,10,Demo measurement day 15 - Light Intensity
DEMO_003631,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0218,Block1-Heat-Rep04-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,12.4,2025-05-20 16:14:53,0.947,Remote sensing,researcher_03,Heat,N/A,N/A,Demo measurement day 15 - Stem Diameter
DEMO_003632,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-co2-06,CO2-Sensor-06,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_moisture,Soil Moisture,%,48.2,2025-05-21 03:06:04,0.949,Automated,researcher_03,None,N/A,N/A,Demo measurement day 15 - Soil Moisture
DEMO_003633,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-control-rep07,Block1-Control-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,60.1,2025-05-21 01:32:32,0.958,Automated,researcher_01,Control,1,7,Demo measurement day 15 - Relative Humidity
DEMO_003634,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0415,Block2-Drought-Rep03-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,6.57,2025-05-21 01:33:50,0.959,Remote sensing,field_team,Drought,N/A,N/A,Demo measurement day 15 - Water Use Efficiency
DEMO_003635,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-salt-rep09,Block3-Salt-Rep09,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,47.2,2025-05-21 02:25:08,0.936,Semi-automated,researcher_02,Salt,3,9,Demo measurement day 15 - Dry Biomass
DEMO_003636,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0980,Block3-Cold-Rep06-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,122.5,2025-05-21 05:58:05,0.924,Semi-automated,sensor_system,Cold,N/A,N/A,Demo measurement day 15 - Plant Height
DEMO_003637,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0827,Block3-High-N-Rep06-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,3.54,2025-05-20 17:04:08,0.918,Semi-automated,researcher_02,High-N,N/A,N/A,Demo measurement day 15 - Water Use Efficiency
DEMO_003638,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0090,Block1-Drought-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.65,2025-05-21 04:59:24,0.933,Remote sensing,researcher_02,Drought,N/A,N/A,Demo measurement day 15 - Stomatal Conductance
DEMO_003639,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-heat-rep01,Block2-Heat-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,7.0,2025-05-20 16:05:28,0.951,Remote sensing,researcher_01,Heat,2,1,Demo measurement day 15 - Soil pH
DEMO_003640,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0472,Block2-High-N-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,8.0,2025-05-20 18:28:04,0.924,Remote sensing,researcher_02,High-N,N/A,N/A,Demo measurement day 15 - Leaf Area Index
DEMO_003641,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-salt-rep01,Block7-Salt-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,31.4,2025-05-20 19:15:24,0.989,Automated,sensor_system,Salt,7,1,Demo measurement day 15 - Soil Temperature
DEMO_003642,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0744,Block3-Control-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,8.0,2025-05-21 01:12:49,0.906,Remote sensing,researcher_02,Control,N/A,N/A,Demo measurement day 15 - Water Use Efficiency
DEMO_003643,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0162,Block1-Low-N-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.25,2025-05-20 22:26:36,0.957,Automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 15 - Leaf Area Index
DEMO_003644,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-co2-14,CO2-Sensor-14,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,22.3,2025-05-21 03:33:23,0.895,Remote sensing,researcher_03,None,N/A,N/A,Demo measurement day 15 - Soil Temperature
DEMO_003645,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0808,Block3-High-N-Rep02-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.83,2025-05-20 20:46:18,0.976,Automated,researcher_03,High-N,N/A,N/A,Demo measurement day 15 - Stomatal Conductance
DEMO_003646,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0787,Block3-Drought-Rep08-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,43.59,2025-05-20 16:25:16,0.904,Semi-automated,field_team,Drought,N/A,N/A,Demo measurement day 15 - Dry Biomass
DEMO_003647,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-high-n-rep05,Block5-High-N-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,24.4,2025-05-21 04:15:22,0.943,Semi-automated,researcher_01,High-N,5,5,Demo measurement day 15 - Stem Diameter
DEMO_003649,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0242,Block1-Heat-Rep09-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,9.0,2025-05-20 23:53:12,0.965,Automated,researcher_02,Heat,N/A,N/A,Demo measurement day 15 - Leaf Count
DEMO_003650,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0183,Block1-Low-N-Rep07-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,26.94,2025-05-21 00:57:11,0.933,Semi-automated,sensor_system,Low-N,N/A,N/A,Demo measurement day 15 - Dry Biomass
DEMO_003651,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0479,Block2-High-N-Rep06-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,2.06,2025-05-21 04:05:14,0.896,Manual,field_team,High-N,N/A,N/A,Demo measurement day 15 - Leaf Area Index
DEMO_003652,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-drought-rep03,Block2-Drought-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.04,2025-05-21 04:17:49,0.97,Automated,sensor_system,Drought,2,3,Demo measurement day 15 - Stomatal Conductance
DEMO_003653,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-weather-01,Weather-Sensor-01,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#wind_speed,Wind Speed,m/s,6.12,2025-05-21 00:26:57,0.948,Automated,field_team,None,N/A,N/A,Demo measurement day 15 - Wind Speed
DEMO_003654,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-drought-rep04,Block5-Drought-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,108.31,2025-05-20 23:21:46,0.952,Remote sensing,researcher_03,Drought,5,4,Demo measurement day 15 - Dry Biomass
DEMO_003655,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-heat-rep05,Block2-Heat-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,526.89,2025-05-21 01:00:36,0.925,Semi-automated,field_team,Heat,2,5,Demo measurement day 15 - CO2 Concentration
DEMO_003656,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0055,Block1-Drought-Rep01-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,5.0,2025-05-20 20:15:38,0.959,Remote sensing,researcher_02,Drought,N/A,N/A,Demo measurement day 15 - Leaf Count
DEMO_003657,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0780,Block3-Drought-Rep06-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,15.7,2025-05-21 03:47:15,0.948,Semi-automated,researcher_02,Drought,N/A,N/A,Demo measurement day 15 - Root Length
DEMO_003658,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0835,Block3-High-N-Rep07-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,32.0,2025-05-21 02:21:14,0.955,Automated,researcher_02,High-N,N/A,N/A,Demo measurement day 15 - Leaf Count
DEMO_003660,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0484,Block2-High-N-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,353.65,2025-05-21 05:58:32,0.885,Semi-automated,researcher_01,High-N,N/A,N/A,Demo measurement day 15 - Fresh Biomass
DEMO_003661,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0886,Block3-Low-N-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.37,2025-05-20 21:35:44,0.852,Manual,sensor_system,Low-N,N/A,N/A,Demo measurement day 15 - Stomatal Conductance
DEMO_003662,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0375,Block2-Control-Rep05-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,458.49,2025-05-20 20:46:34,0.853,Manual,field_team,Control,N/A,N/A,Demo measurement day 15 - Fresh Biomass
DEMO_003663,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0908,Block3-Heat-Rep02-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.04,2025-05-20 20:36:44,0.942,Remote sensing,researcher_02,Heat,N/A,N/A,Demo measurement day 15 - Stomatal Conductance
DEMO_003664,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0795,Block3-Drought-Rep09-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.1,2025-05-20 17:25:16,0.866,Manual,researcher_02,Drought,N/A,N/A,Demo measurement day 15 - Stomatal Conductance
