measurement_id,target_uri,target_name,target_type,target_category,variable_uri,variable_name,variable_unit,value,date,confidence,measurement_method,operator,treatment,block,replicate,notes
DEMO_002663,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0297,Block1-Cold-Rep10-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,5.4,2025-05-10 05:45:37,0.913,Remote sensing,researcher_03,Cold,N/A,N/A,Demo measurement day 10 - Stem Diameter
DEMO_002664,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0034,Block1-Control-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,83.63,2025-05-09 18:38:26,0.946,Manual,researcher_01,Control,N/A,N/A,Demo measurement day 10 - Dry Biomass
DEMO_002665,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0442,Block2-Drought-Rep09-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,30.0,2025-05-09 19:06:17,0.854,Manual,researcher_03,Drought,N/A,N/A,Demo measurement day 10 - Leaf Count
DEMO_002666,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0702,Block3-Control-Rep01-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,35.8,2025-05-10 03:58:16,0.914,Manual,researcher_01,Control,N/A,N/A,Demo measurement day 10 - Root Length
DEMO_002667,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0012,Block1-Control-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,2.43,2025-05-09 16:42:22,0.906,Semi-automated,researcher_03,Control,N/A,N/A,Demo measurement day 10 - Leaf Area Index
DEMO_002668,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0916,Block3-Heat-Rep04-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,575.13,2025-05-09 21:21:25,0.988,Automated,researcher_01,Heat,N/A,N/A,Demo measurement day 10 - Fresh Biomass
DEMO_002669,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0394,Block2-Control-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,55.0,2025-05-10 02:39:19,0.872,Manual,researcher_03,Control,N/A,N/A,Demo measurement day 10 - Dry Biomass
DEMO_002670,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-heat-rep06,Block2-Heat-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,21.5,2025-05-10 00:52:31,0.888,Remote sensing,sensor_system,Heat,2,6,Demo measurement day 10 - Soil Temperature
DEMO_002671,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0847,Block3-High-N-Rep10-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,19.6,2025-05-10 04:49:32,0.948,Automated,researcher_03,High-N,N/A,N/A,Demo measurement day 10 - Stem Diameter
DEMO_002672,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0519,Block2-Low-N-Rep04-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,64.0,2025-05-09 16:42:34,0.938,Remote sensing,sensor_system,Low-N,N/A,N/A,Demo measurement day 10 - Leaf Count
DEMO_002673,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0835,Block3-High-N-Rep07-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,115.9,2025-05-09 16:44:08,0.956,Automated,researcher_01,High-N,N/A,N/A,Demo measurement day 10 - Plant Height
DEMO_002674,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0424,Block2-Drought-Rep05-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.84,2025-05-10 06:31:17,0.881,Semi-automated,researcher_03,Drought,N/A,N/A,Demo measurement day 10 - Leaf Area Index
DEMO_002675,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0071,Block1-Drought-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,0.75,2025-05-09 20:49:45,0.953,Automated,researcher_01,Drought,N/A,N/A,Demo measurement day 10 - Leaf Area Index
DEMO_002676,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0506,Block2-Low-N-Rep02-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,158.56,2025-05-10 04:47:41,0.94,Semi-automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 10 - Fresh Biomass
DEMO_002677,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-low-n-rep10,Block2-Low-N-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,3.68,2025-05-09 17:38:13,0.935,Semi-automated,field_team,Low-N,2,10,Demo measurement day 10 - Leaf Area Index
DEMO_002678,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0614,Block2-Cold-Rep03-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,15.0,2025-05-10 05:03:01,0.895,Manual,sensor_system,Cold,N/A,N/A,Demo measurement day 10 - Leaf Count
DEMO_002679,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0072,Block1-Drought-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,99.13,2025-05-10 06:13:28,0.979,Automated,researcher_03,Drought,N/A,N/A,Demo measurement day 10 - Dry Biomass
DEMO_002680,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0606,Block2-Cold-Rep02-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,7.75,2025-05-09 21:28:54,0.942,Automated,researcher_01,Cold,N/A,N/A,Demo measurement day 10 - Water Use Efficiency
DEMO_002681,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-cold-rep01,Block3-Cold-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,2.87,2025-05-09 18:35:09,0.879,Manual,researcher_01,Cold,3,1,Demo measurement day 10 - Water Use Efficiency
DEMO_002682,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0136,Block1-High-N-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,36.0,2025-05-10 03:52:13,0.899,Manual,sensor_system,High-N,N/A,N/A,Demo measurement day 10 - Leaf Count
DEMO_002683,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0691,Block2-Salt-Rep09-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,1.05,2025-05-10 01:44:03,0.931,Semi-automated,field_team,Salt,N/A,N/A,Demo measurement day 10 - Leaf Area Index
DEMO_002685,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0025,Block1-Control-Rep05-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,46.2,2025-05-09 22:34:27,0.917,Remote sensing,researcher_01,Control,N/A,N/A,Demo measurement day 10 - Plant Height
DEMO_002686,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0209,Block1-Heat-Rep02-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,608.39,2025-05-10 01:12:28,0.941,Semi-automated,field_team,Heat,N/A,N/A,Demo measurement day 10 - Fresh Biomass
DEMO_002687,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0746,Block3-Control-Rep10-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,7.3,2025-05-09 18:38:42,0.962,Semi-automated,sensor_system,Control,N/A,N/A,Demo measurement day 10 - Water Use Efficiency
DEMO_002688,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0077,Block1-Drought-Rep06-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,32.0,2025-05-09 18:26:20,0.957,Automated,researcher_01,Drought,N/A,N/A,Demo measurement day 10 - Plant Height
DEMO_002689,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0487,Block2-High-N-Rep08-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,631.17,2025-05-10 00:47:14,0.929,Automated,sensor_system,High-N,N/A,N/A,Demo measurement day 10 - Fresh Biomass
DEMO_002690,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0587,Block2-Heat-Rep08-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,3.9,2025-05-10 01:51:53,0.948,Automated,researcher_03,Heat,N/A,N/A,Demo measurement day 10 - Stem Diameter
DEMO_002691,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0171,Block1-Low-N-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,469.15,2025-05-10 02:52:19,0.914,Semi-automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 10 - Fresh Biomass
DEMO_002692,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0785,Block3-Drought-Rep07-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,38.47,2025-05-09 22:55:46,0.883,Semi-automated,researcher_01,Drought,N/A,N/A,Demo measurement day 10 - Dry Biomass
DEMO_002693,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-cold-rep07,Block4-Cold-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#light_intensity,Light Intensity,μmol/m²/s,522.92,2025-05-10 04:19:00,0.965,Semi-automated,researcher_01,Cold,4,7,Demo measurement day 10 - Light Intensity
DEMO_002694,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0023,Block1-Control-Rep05-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,16.0,2025-05-10 02:56:42,0.882,Semi-automated,sensor_system,Control,N/A,N/A,Demo measurement day 10 - Leaf Count
DEMO_002695,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0524,Block2-Low-N-Rep05-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.86,2025-05-10 04:13:40,0.965,Remote sensing,researcher_01,Low-N,N/A,N/A,Demo measurement day 10 - Stomatal Conductance
DEMO_002696,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0299,Block1-Cold-Rep10-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,29.0,2025-05-09 18:11:36,0.924,Manual,researcher_03,Cold,N/A,N/A,Demo measurement day 10 - Stem Diameter
DEMO_002698,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-co2-13,CO2-Sensor-13,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,6.0,2025-05-09 21:57:16,0.945,Automated,researcher_03,None,N/A,N/A,Demo measurement day 10 - Soil pH
DEMO_002699,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0492,Block2-High-N-Rep09-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,71.0,2025-05-10 04:15:00,0.984,Automated,sensor_system,High-N,N/A,N/A,Demo measurement day 10 - Leaf Count
DEMO_002700,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-drought-rep06,Block2-Drought-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,831.66,2025-05-09 18:50:02,0.917,Manual,sensor_system,Drought,2,6,Demo measurement day 10 - CO2 Concentration
DEMO_002701,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-heat-rep06,Block7-Heat-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,13.1,2025-05-10 01:31:12,0.943,Manual,researcher_03,Heat,7,6,Demo measurement day 10 - Soil Temperature
DEMO_002702,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0019,Block1-Control-Rep04-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,3.66,2025-05-09 19:38:29,0.929,Automated,researcher_01,Control,N/A,N/A,Demo measurement day 10 - Water Use Efficiency
DEMO_002703,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-control-rep10,Block6-Control-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,5.09,2025-05-10 03:57:26,0.922,Semi-automated,researcher_02,Control,6,10,Demo measurement day 10 - Leaf Area Index
DEMO_002704,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-heat-rep10,Block1-Heat-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,67.47,2025-05-10 02:02:09,0.986,Automated,sensor_system,Heat,1,10,Demo measurement day 10 - Dry Biomass
DEMO_002705,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-weather-20,Weather-Sensor-20,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,15.4,2025-05-10 04:55:16,0.915,Manual,sensor_system,None,N/A,N/A,Demo measurement day 10 - Soil Temperature
DEMO_002706,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0854,Block3-Low-N-Rep01-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,88.5,2025-05-11 05:43:34,0.956,Automated,sensor_system,Low-N,N/A,N/A,Demo measurement day 11 - Dry Biomass
DEMO_002707,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-heat-rep04,Block1-Heat-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.58,2025-05-11 05:26:13,0.889,Remote sensing,researcher_02,Heat,1,4,Demo measurement day 11 - Stomatal Conductance
DEMO_002708,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-high-n-rep04,Block7-High-N-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,69.1,2025-05-10 21:54:53,0.895,Remote sensing,researcher_03,High-N,7,4,Demo measurement day 11 - Relative Humidity
DEMO_002709,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-cold-rep09,Block6-Cold-Rep09,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,30.47,2025-05-10 22:29:26,0.943,Remote sensing,sensor_system,Cold,6,9,Demo measurement day 11 - Fresh Biomass
DEMO_002710,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-low-n-rep07,Block3-Low-N-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,10.1,2025-05-10 22:44:33,0.92,Manual,researcher_03,Low-N,3,7,Demo measurement day 11 - Root Length
DEMO_002711,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0297,Block1-Cold-Rep10-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,5.56,2025-05-11 05:54:01,0.855,Manual,field_team,Cold,N/A,N/A,Demo measurement day 11 - Water Use Efficiency
DEMO_002712,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0725,Block3-Control-Rep05-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,129.4,2025-05-11 03:50:24,0.896,Semi-automated,researcher_03,Control,N/A,N/A,Demo measurement day 11 - Plant Height
DEMO_002713,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-salt-rep06,Block3-Salt-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.44,2025-05-11 04:48:15,0.935,Automated,field_team,Salt,3,6,Demo measurement day 11 - Stomatal Conductance
DEMO_002714,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-drought-rep09,Block3-Drought-Rep09,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.12,2025-05-10 18:52:22,0.925,Manual,researcher_01,Drought,3,9,Demo measurement day 11 - Stomatal Conductance
DEMO_002715,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0764,Block3-Drought-Rep03-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,183.49,2025-05-11 00:46:00,0.943,Automated,field_team,Drought,N/A,N/A,Demo measurement day 11 - Fresh Biomass
DEMO_002716,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0271,Block1-Cold-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,41.8,2025-05-10 19:12:46,0.961,Automated,field_team,Cold,N/A,N/A,Demo measurement day 11 - Plant Height
DEMO_002717,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0154,Block1-Low-N-Rep01-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.13,2025-05-11 06:35:31,0.982,Automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 11 - Stomatal Conductance
DEMO_002718,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0485,Block2-High-N-Rep07-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,130.81,2025-05-10 20:03:59,0.889,Remote sensing,sensor_system,High-N,N/A,N/A,Demo measurement day 11 - Dry Biomass
DEMO_002719,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-cold-rep08,Block7-Cold-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,63.08,2025-05-10 22:33:17,0.923,Remote sensing,sensor_system,Cold,7,8,Demo measurement day 11 - Chlorophyll Content
DEMO_002720,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0588,Block2-Heat-Rep08-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,5.07,2025-05-10 23:40:32,0.938,Manual,researcher_02,Heat,N/A,N/A,Demo measurement day 11 - Water Use Efficiency
DEMO_002721,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-cold-rep04,Block2-Cold-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,7.7,2025-05-11 00:37:15,0.947,Remote sensing,researcher_03,Cold,2,4,Demo measurement day 11 - Water Use Efficiency
DEMO_002722,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0544,Block2-Low-N-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.74,2025-05-10 19:50:39,0.887,Manual,field_team,Low-N,N/A,N/A,Demo measurement day 11 - Stomatal Conductance
